Serie,Episode,Path,From_Sec,To_Sec,Duration,Pausa1,Pausa2,Played,EpisodesPerShow
La Vaca y el Pollito,49 Vaca ama a Piles,P:/TVBoomerang/Series/La Vaca y el Pollito/49 Vaca ama a Piles.mp4,0,392,392,0,0,N,3
La Vaca y el Pollito,50 Vacaciones en Oregon,P:/TVBoomerang/Series/La Vaca y el Pollito/50 Vacaciones en Oregon.mp4,0,394,394,0,0,N,3
La Vaca y el Pollito,51 El Rey y la Reina del Queso,P:/TVBoomerang/Series/La Vaca y el Pollito/51 El Rey y la Reina del Queso.mp4,0,393,393,0,0,N,3
La Vaca y el Pollito,"52 Fluffy, la anaconda","P:/TVBoomerang/Series/La Vaca y el Pollito/52 Fluffy, la anaconda.mp4",0,394,394,0,0,N,3
La Vaca y el Pollito,53 El charco que se rie,P:/TVBoomerang/Series/La Vaca y el Pollito/53 El charco que se rie.mp4,0,394,394,0,0,N,3
La Vaca y el Pollito,54 El capitan pirata Butz,P:/TVBoomerang/Series/La Vaca y el Pollito/54 El capitan pirata Butz.mp4,0,393,393,0,0,N,3
La Vaca y el Pollito,55 Halloween con el Fantasma Muerto,P:/TVBoomerang/Series/La Vaca y el Pollito/55 Halloween con el Fantasma Muerto.mp4,0,394,394,0,0,N,3
La Vaca y el Pollito,56 Sandwich de lengua,P:/TVBoomerang/Series/La Vaca y el Pollito/56 Sandwich de lengua.mp4,0,394,394,0,0,N,3
La Vaca y el Pollito,57 Cita a ciegas,P:/TVBoomerang/Series/La Vaca y el Pollito/57 Cita a ciegas.mp4,0,394,394,0,0,N,3
La Vaca y el Pollito,58 Vaca Sumo,P:/TVBoomerang/Series/La Vaca y el Pollito/58 Vaca Sumo.mp4,0,394,394,0,0,N,3
La Vaca y el Pollito,59 El cometa,P:/TVBoomerang/Series/La Vaca y el Pollito/59 El cometa.mp4,0,394,394,0,0,N,3
La Vaca y el Pollito,60 Ropa sucia,P:/TVBoomerang/Series/La Vaca y el Pollito/60 Ropa sucia.mp4,0,395,395,0,0,N,3
La Vaca y el Pollito,61 Safari con el Castor Grizzly,P:/TVBoomerang/Series/La Vaca y el Pollito/61 Safari con el Castor Grizzly.mp4,0,394,394,0,0,N,3
La Vaca y el Pollito,"62 Que fue primero, el pollo o el huevo","P:/TVBoomerang/Series/La Vaca y el Pollito/62 Que fue primero, el pollo o el huevo.mp4",0,394,394,0,0,N,3
La Vaca y el Pollito,63 Cometa Deshuesado,P:/TVBoomerang/Series/La Vaca y el Pollito/63 Cometa Deshuesado.mp4,0,394,394,0,0,N,3
La Vaca y el Pollito,65 Vaquita y Pollito reclinables,P:/TVBoomerang/Series/La Vaca y el Pollito/65 Vaquita y Pollito reclinables.mp4,0,394,394,0,0,N,3
La Vaca y el Pollito,66 Regalo sorpresa,P:/TVBoomerang/Series/La Vaca y el Pollito/66 Regalo sorpresa.mp4,0,392,392,0,0,N,3
La Vaca y el Pollito,67 Viaje al centro de la Vaca,P:/TVBoomerang/Series/La Vaca y el Pollito/67 Viaje al centro de la Vaca.mp4,0,393,393,0,0,N,3
La Vaca y el Pollito,68 Pollito karateca,P:/TVBoomerang/Series/La Vaca y el Pollito/68 Pollito karateca.mp4,0,393,393,0,0,N,3
La Vaca y el Pollito,69 La venta de jardin,P:/TVBoomerang/Series/La Vaca y el Pollito/69 La venta de jardin.mp4,0,393,393,0,0,N,3
La Vaca y el Pollito,70 Conociendo a Lance Sackless,P:/TVBoomerang/Series/La Vaca y el Pollito/70 Conociendo a Lance Sackless.mp4,0,393,393,0,0,N,3
La Vaca y el Pollito,71 Le temes a la oscuridad,P:/TVBoomerang/Series/La Vaca y el Pollito/71 Le temes a la oscuridad.mp4,0,393,393,0,0,N,3
La Vaca y el Pollito,72 Competencia de cirugia plastica,P:/TVBoomerang/Series/La Vaca y el Pollito/72 Competencia de cirugia plastica.mp4,0,394,394,0,0,N,3
La Vaca y el Pollito,73 Alumno de intercambio,P:/TVBoomerang/Series/La Vaca y el Pollito/73 Alumno de intercambio.mp4,0,393,393,0,0,N,3
La Vaca y el Pollito,74 Nina estrella,P:/TVBoomerang/Series/La Vaca y el Pollito/74 Nina estrella.mp4,0,394,394,0,0,N,3
La Vaca y el Pollito,75 Energia perpetua,P:/TVBoomerang/Series/La Vaca y el Pollito/75 Energia perpetua.mp4,0,393,393,0,0,N,3
La Vaca y el Pollito,76 Pollito de papel,P:/TVBoomerang/Series/La Vaca y el Pollito/76 Pollito de papel.mp4,0,394,394,0,0,N,3
La Vaca y el Pollito,77 No te duermas,P:/TVBoomerang/Series/La Vaca y el Pollito/77 No te duermas.mp4,0,394,394,0,0,N,3
La Vaca y el Pollito,78 Puede salir Vaca a jugar,P:/TVBoomerang/Series/La Vaca y el Pollito/78 Puede salir Vaca a jugar.mp4,0,393,393,0,0,N,3
La Vaca y el Pollito,79 Vaca enamorada,P:/TVBoomerang/Series/La Vaca y el Pollito/79 Vaca enamorada.mp4,0,394,394,0,0,N,3
La Vaca y el Pollito,80 El nuevo hermano,P:/TVBoomerang/Series/La Vaca y el Pollito/80 El nuevo hermano.mp4,0,394,394,0,0,N,3
La Vaca y el Pollito,81 La ninera,P:/TVBoomerang/Series/La Vaca y el Pollito/81 La ninera.mp4,0,394,394,0,0,N,3
La Vaca y el Pollito,82 La mascota de Vaca,P:/TVBoomerang/Series/La Vaca y el Pollito/82 La mascota de Vaca.mp4,0,394,394,0,0,N,3
La Vaca y el Pollito,83 Donde estoy,P:/TVBoomerang/Series/La Vaca y el Pollito/83 Donde estoy.mp4,0,394,394,0,0,N,3
La Vaca y el Pollito,84 Sargento Brazos de Salchicha,P:/TVBoomerang/Series/La Vaca y el Pollito/84 Sargento Brazos de Salchicha.mp4,0,394,394,0,0,N,3
La Vaca y el Pollito,85 La Puerca y el Pollito,P:/TVBoomerang/Series/La Vaca y el Pollito/85 La Puerca y el Pollito.mp4,0,394,394,0,0,N,3
La Vaca y el Pollito,86 El atrapa-pesadillas de Vaquita,P:/TVBoomerang/Series/La Vaca y el Pollito/86 El atrapa-pesadillas de Vaquita.mp4,0,393,393,0,0,N,3
La Vaca y el Pollito,87 Mi perro y yo,P:/TVBoomerang/Series/La Vaca y el Pollito/87 Mi perro y yo.mp4,0,394,394,0,0,N,3
La Vaca y el Pollito,88 De compras con la abuela,P:/TVBoomerang/Series/La Vaca y el Pollito/88 De compras con la abuela.mp4,0,394,394,0,0,N,3
La Vaca y el Pollito,89 Pollito en el bano,P:/TVBoomerang/Series/La Vaca y el Pollito/89 Pollito en el bano.mp4,0,393,393,0,0,N,3
La Vaca y el Pollito,90 Los pollitos no vuelan,P:/TVBoomerang/Series/La Vaca y el Pollito/90 Los pollitos no vuelan.mp4,0,394,394,0,0,N,3
La Vaca y el Pollito,91 Educacion Fisica,P:/TVBoomerang/Series/La Vaca y el Pollito/91 Educacion Fisica.mp4,0,395,395,0,0,N,3
La Vaca y el Pollito,92 Pollito enfermo,P:/TVBoomerang/Series/La Vaca y el Pollito/92 Pollito enfermo.mp4,0,394,394,0,0,N,3
La Vaca y el Pollito,93 Los labios de Pollito,P:/TVBoomerang/Series/La Vaca y el Pollito/93 Los labios de Pollito.mp4,0,394,394,0,0,N,3
La Vaca y el Pollito,94 El dia en que naci,P:/TVBoomerang/Series/La Vaca y el Pollito/94 El dia en que naci.mp4,0,394,394,0,0,N,3
La Vaca y el Pollito,95 Trabajo en la fabrica,P:/TVBoomerang/Series/La Vaca y el Pollito/95 Trabajo en la fabrica.mp4,0,395,395,0,0,N,3
La Vaca y el Pollito,96 Vaca y Pollito a la renta,P:/TVBoomerang/Series/La Vaca y el Pollito/96 Vaca y Pollito a la renta.mp4,0,394,394,0,0,N,3
La Vaca y el Pollito,97 Vida inteligente,P:/TVBoomerang/Series/La Vaca y el Pollito/97 Vida inteligente.mp4,0,394,394,0,0,N,3
La Vaca y el Pollito,98 Ten cuidado con lo que deseas,P:/TVBoomerang/Series/La Vaca y el Pollito/98 Ten cuidado con lo que deseas.mp4,0,394,394,0,0,N,3
La Vaca y el Pollito,99 Perdidos en el mar,P:/TVBoomerang/Series/La Vaca y el Pollito/99 Perdidos en el mar.mp4,0,394,394,0,0,N,3
La Vaca y el Pollito,Intro,P:/TVBoomerang/Series/La Vaca y el Pollito/Intro.mp4,0,33,33,0,0,N,3
La Vaca y el Pollito,Ending,P:/TVBoomerang/Series/La Vaca y el Pollito/Ending.mp4,0,34,34,0,0,N,3
Las Chicas Superpoderosas,01 El Insecto que llevamos dentro - Doble Personalidad,P:/TVBoomerang/Series/Las Chicas Superpoderosas/01 El Insecto que llevamos dentro - Doble Personalidad.mp4,0,1365,1365,694.11,0,N,1
Las Chicas Superpoderosas,02 Simono dice - Un toque Femenino,P:/TVBoomerang/Series/Las Chicas Superpoderosas/02 Simono dice - Un toque Femenino.mp4,0,1363,1363,692.78,0,N,1
Las Chicas Superpoderosas,03 El pulpo del mal - Problemas,P:/TVBoomerang/Series/Las Chicas Superpoderosas/03 El pulpo del mal - Problemas.mp4,0,1358,1358,681.47,0,N,1
Las Chicas Superpoderosas,04 Bellota se enamora - Saber compartir,P:/TVBoomerang/Series/Las Chicas Superpoderosas/04 Bellota se enamora - Saber compartir.mp4,0,1318,1318,726.06,0,N,1
Las Chicas Superpoderosas,05 Noche de Terror - Abracadaver,P:/TVBoomerang/Series/Las Chicas Superpoderosas/05 Noche de Terror - Abracadaver.mp4,0,1360,1360,728.1,0,N,1
Las Chicas Superpoderosas,06 Telefraudes - Amor Apache,P:/TVBoomerang/Series/Las Chicas Superpoderosas/06 Telefraudes - Amor Apache.mp4,0,1361,1361,691.57,0,N,1
Las Chicas Superpoderosas,07 Palabras Mayores - La Venganza de Mojo Jojo,P:/TVBoomerang/Series/Las Chicas Superpoderosas/07 Palabras Mayores - La Venganza de Mojo Jojo.mp4,0,1352,1352,698.53,0,N,1
Las Chicas Superpoderosas,08 El comegoma - La Ley del Hielo,P:/TVBoomerang/Series/Las Chicas Superpoderosas/08 El comegoma - La Ley del Hielo.mp4,0,1357,1357,733.94,0,N,1
Las Chicas Superpoderosas,09 La nueva Burbuja - La verdad al desnudo,P:/TVBoomerang/Series/Las Chicas Superpoderosas/09 La nueva Burbuja - La verdad al desnudo.mp4,0,1321,1321,684.89,0,N,1
Las Chicas Superpoderosas,10 Control felino - El nuevo Alcalde,P:/TVBoomerang/Series/Las Chicas Superpoderosas/10 Control felino - El nuevo Alcalde.mp4,0,1375,1375,700.28,0,N,1
Las Chicas Superpoderosas,11 La oportunidad de Mojo - Quiero ser mimo,P:/TVBoomerang/Series/Las Chicas Superpoderosas/11 La oportunidad de Mojo - Quiero ser mimo.mp4,0,1401,1401,747.96,0,N,1
Las Chicas Superpoderosas,12 Los Chicos Cocosos,P:/TVBoomerang/Series/Las Chicas Superpoderosas/12 Los Chicos Cocosos.mp4,0,1323,1323,580.62,0,N,1
Las Chicas Superpoderosas,14 La Nueva Integrante - Los Nuevos de la Clase,P:/TVBoomerang/Series/Las Chicas Superpoderosas/14 La Nueva Integrante - Los Nuevos de la Clase.mp4,0,1409,1409,746,0,N,1
Las Chicas Superpoderosas,15 La Coleccion - Super Villano,P:/TVBoomerang/Series/Las Chicas Superpoderosas/15 La Coleccion - Super Villano.mp4,0,1388,1388,688.98,0,N,1
Las Chicas Superpoderosas,16 Super Cumpleaños - Vacaciones Superpoderosas,P:/TVBoomerang/Series/Las Chicas Superpoderosas/16 Super Cumpleaños - Vacaciones Superpoderosas.mp4,0,1382,1382,794.88,0,N,1
Las Chicas Superpoderosas,17 El Mago de los Sueños - El Plan Perfecto,P:/TVBoomerang/Series/Las Chicas Superpoderosas/17 El Mago de los Sueños - El Plan Perfecto.mp4,0,1345,1345,689.15,0,N,1
Las Chicas Superpoderosas,18 La Invasion Vegetal - Trabajo Sucio,P:/TVBoomerang/Series/Las Chicas Superpoderosas/18 La Invasion Vegetal - Trabajo Sucio.mp4,0,1373,1373,742.37,0,N,1
Las Chicas Superpoderosas,19 Mejor no Ayudes - Los dos Mojos,P:/TVBoomerang/Series/Las Chicas Superpoderosas/19 Mejor no Ayudes - Los dos Mojos.mp4,0,1445,1445,792.58,0,N,1
Las Chicas Superpoderosas,20 Un Regalo muy especial - Hora de Dormir,P:/TVBoomerang/Series/Las Chicas Superpoderosas/20 Un Regalo muy especial - Hora de Dormir.mp4,0,1414,1414,757.3,0,N,1
Las Chicas Superpoderosas,21 La Cuarta Superpoderosa - La Nueva Mascota,P:/TVBoomerang/Series/Las Chicas Superpoderosas/21 La Cuarta Superpoderosa - La Nueva Mascota.mp4,0,1335,1335,694.36,0,N,1
Las Chicas Superpoderosas,22 Enemigo Imaginario - Amor Contagioso,P:/TVBoomerang/Series/Las Chicas Superpoderosas/22 Enemigo Imaginario - Amor Contagioso.mp4,0,1340,1340,712.75,0,N,1
Las Chicas Superpoderosas,23 Aventura en un dia lluvioso - La Venganza,P:/TVBoomerang/Series/Las Chicas Superpoderosas/23 Aventura en un dia lluvioso - La Venganza.mp4,0,1391,1391,702.79,0,N,1
Las Chicas Superpoderosas,24 La Cuarta Hermana - La Supermanta,P:/TVBoomerang/Series/Las Chicas Superpoderosas/24 La Cuarta Hermana - La Supermanta.mp4,0,1279,1279,685,0,N,1
Las Chicas Superpoderosas,25 Solo un instante - La Nueva Superbanda,P:/TVBoomerang/Series/Las Chicas Superpoderosas/25 Solo un instante - La Nueva Superbanda.mp4,0,1345,1345,628.17,0,N,1
Las Chicas Superpoderosas,26 El Secuestro - Durmiendo con el enemigo,P:/TVBoomerang/Series/Las Chicas Superpoderosas/26 El Secuestro - Durmiendo con el enemigo.mp4,0,1466,1466,790.62,0,N,1
Las Chicas Superpoderosas,27 Viejos Rivales - Una Idea Descabellada,P:/TVBoomerang/Series/Las Chicas Superpoderosas/27 Viejos Rivales - Una Idea Descabellada.mp4,0,1440,1440,621.45,0,N,1
Las Chicas Superpoderosas,28 El Nuevo Hogar - El Niñero,P:/TVBoomerang/Series/Las Chicas Superpoderosas/28 El Nuevo Hogar - El Niñero.mp4,0,1229,1229,641.84,0,N,1
Las Chicas Superpoderosas,30 Visión Burbuja - La Nueva Ley,P:/TVBoomerang/Series/Las Chicas Superpoderosas/30 Visión Burbuja - La Nueva Ley.mp4,0,1344,1344,597.66,0,N,1
Las Chicas Superpoderosas,33 Donde Quedo el Diamante - Cambio de Imagen,P:/TVBoomerang/Series/Las Chicas Superpoderosas/33 Donde Quedo el Diamante - Cambio de Imagen.mp4,0,1355,1355,739.64,0,N,1
Las Chicas Superpoderosas,34 La Dulce Victoria - Catastrofe,P:/TVBoomerang/Series/Las Chicas Superpoderosas/34 La Dulce Victoria - Catastrofe.mp4,0,1459,1459,745.18,0,N,1
Las Chicas Superpoderosas,35 Problema de Globalizacion - Juego de Villanos,P:/TVBoomerang/Series/Las Chicas Superpoderosas/35 Problema de Globalizacion - Juego de Villanos.mp4,0,1437,1437,679.65,0,N,1
Las Chicas Superpoderosas,36 La Sanguijuela - Igualdad,P:/TVBoomerang/Series/Las Chicas Superpoderosas/36 La Sanguijuela - Igualdad.mp4,0,1449,1449,622,0,N,1
Las Chicas Superpoderosas,38 Con los Dientes - Los Blitos,P:/TVBoomerang/Series/Las Chicas Superpoderosas/38 Con los Dientes - Los Blitos.mp4,0,1542,1542,589.56,0,N,1
Las Chicas Superpoderosas,39 Amor a los Animales - Super Almuerzo,P:/TVBoomerang/Series/Las Chicas Superpoderosas/39 Amor a los Animales - Super Almuerzo.mp4,0,1248,1248,656.29,0,N,1
Las Chicas Superpoderosas,40 Fraude Filmico,P:/TVBoomerang/Series/Las Chicas Superpoderosas/40 Fraude Filmico.mp4,0,1272,1272,667.63,0,N,1
Las Chicas Superpoderosas,42 Viaje al Pasado,P:/TVBoomerang/Series/Las Chicas Superpoderosas/42 Viaje al Pasado.mp4,0,1304,1304,566.2,0,N,1
Las Chicas Superpoderosas,43 Acertijo,P:/TVBoomerang/Series/Las Chicas Superpoderosas/43 Acertijo.mp4,0,1208,1208,609.08,0,N,1
Las Chicas Superpoderosas,44 Superamigas,P:/TVBoomerang/Series/Las Chicas Superpoderosas/44 Superamigas.mp4,0,1327,1327,816.72,0,N,1
Las Chicas Superpoderosas,45 Solamente Miembros,P:/TVBoomerang/Series/Las Chicas Superpoderosas/45 Solamente Miembros.mp4,0,1314,1314,782.95,0,N,1
Las Chicas Superpoderosas,46 Los Nanobots,P:/TVBoomerang/Series/Las Chicas Superpoderosas/46 Los Nanobots.mp4,0,1232,1232,775.64,0,N,1
Las Chicas Superpoderosas,47 Heroe a la Fuerza,P:/TVBoomerang/Series/Las Chicas Superpoderosas/47 Heroe a la Fuerza.mp4,0,1258,1258,586.82,0,N,1
Las Chicas Superpoderosas,48 Bala Perdida,P:/TVBoomerang/Series/Las Chicas Superpoderosas/48 Bala Perdida.mp4,0,1375,1375,736.54,0,N,1
Las Chicas Superpoderosas,49 Fuera Imitaciones,P:/TVBoomerang/Series/Las Chicas Superpoderosas/49 Fuera Imitaciones.mp4,0,1255,1255,396.5,0,N,1
Las Chicas Superpoderosas,50 Cita a Ciegas - Bombon perdio el toque,P:/TVBoomerang/Series/Las Chicas Superpoderosas/50 Cita a Ciegas - Bombon perdio el toque.mp4,0,1372,1372,758.86,0,N,1
Las Chicas Superpoderosas,51 Super-Noia,P:/TVBoomerang/Series/Las Chicas Superpoderosas/51 Super-Noia.mp4,0,1277,1277,674.14,0,N,1
Las Chicas Superpoderosas,52 Nada Especial - Criminales en la Tele,P:/TVBoomerang/Series/Las Chicas Superpoderosas/52 Nada Especial - Criminales en la Tele.mp4,0,1379,1379,671.07,0,N,1
Las Chicas Superpoderosas,53 Ciudad Monstruosa - Callen al Perro,P:/TVBoomerang/Series/Las Chicas Superpoderosas/53 Ciudad Monstruosa - Callen al Perro.mp4,0,1383,1383,592.34,0,N,1
Las Chicas Superpoderosas,54 Veo una Caricatura de tu Futuro - Donde esta Octi,P:/TVBoomerang/Series/Las Chicas Superpoderosas/54 Veo una Caricatura de tu Futuro - Donde esta Octi.mp4,0,1370,1370,540.87,0,N,1
Las Chicas Superpoderosas,55 Todo por un pan tostado - Divide y Conquista,P:/TVBoomerang/Series/Las Chicas Superpoderosas/55 Todo por un pan tostado - Divide y Conquista.mp4,0,1340,1340,679.51,0,N,1
Las Chicas Superpoderosas,56 Un ladron despistado - Boda Relampago,P:/TVBoomerang/Series/Las Chicas Superpoderosas/56 Un ladron despistado - Boda Relampago.mp4,0,1334,1334,685.89,0,N,1
Las Chicas Superpoderosas,57 Salven a Mojo - Criatura Suplente,P:/TVBoomerang/Series/Las Chicas Superpoderosas/57 Salven a Mojo - Criatura Suplente.mp4,0,1347,1347,682,0,N,1
Las Chicas Superpoderosas,58 El Regreso de los Chicos,P:/TVBoomerang/Series/Las Chicas Superpoderosas/58 El Regreso de los Chicos.mp4,0,1283,1283,591.48,0,N,1
Las Chicas Superpoderosas,"59 Ve, Siente, Canta","P:/TVBoomerang/Series/Las Chicas Superpoderosas/59 Ve, Siente, Canta.mp4",0,1358,1358,591.24,0,N,1
Las Chicas Superpoderosas,60 Quien moja la cama - Estrategias,P:/TVBoomerang/Series/Las Chicas Superpoderosas/60 Quien moja la cama - Estrategias.mp4,0,1342,1342,687.81,0,N,1
Las Chicas Superpoderosas,61 La Semilla de la Discordia - El Armario de los Recuerdos,P:/TVBoomerang/Series/Las Chicas Superpoderosas/61 La Semilla de la Discordia - El Armario de los Recuerdos.mp4,0,1337,1337,712.63,0,N,1
Las Chicas Superpoderosas,62 Mentirillas Blancas - El Niño Burbuja,P:/TVBoomerang/Series/Las Chicas Superpoderosas/62 Mentirillas Blancas - El Niño Burbuja.mp4,0,1377,1377,695.28,0,N,1
Las Chicas Superpoderosas,63 El Documental - Las Chicas Reprimidas,P:/TVBoomerang/Series/Las Chicas Superpoderosas/63 El Documental - Las Chicas Reprimidas.mp4,0,1352,1352,804.97,0,N,1
Las Chicas Superpoderosas,64 Groseria - Venta de Jardin,P:/TVBoomerang/Series/Las Chicas Superpoderosas/64 Groseria - Venta de Jardin.mp4,0,1343,1343,698.11,0,N,1
Las Chicas Superpoderosas,65 La Ley del Hielo - Tiernos Criminales,P:/TVBoomerang/Series/Las Chicas Superpoderosas/65 La Ley del Hielo - Tiernos Criminales.mp4,0,1338,1338,681.51,0,N,1
Las Chicas Superpoderosas,66 Celos - Golpe de Estado,P:/TVBoomerang/Series/Las Chicas Superpoderosas/66 Celos - Golpe de Estado.mp4,0,1396,1396,722.19,0,N,1
Las Chicas Superpoderosas,67 Retiro Espiritual - El Tio,P:/TVBoomerang/Series/Las Chicas Superpoderosas/67 Retiro Espiritual - El Tio.mp4,0,1365,1365,693.36,0,N,1
Las Chicas Superpoderosas,68 Ruina Humeante - El Regreso de D.Y.N.A.M.O,P:/TVBoomerang/Series/Las Chicas Superpoderosas/68 Ruina Humeante - El Regreso de D.Y.N.A.M.O.mp4,0,1366,1366,698.56,0,N,1
Las Chicas Superpoderosas,69 El Idioma de Mojo Jojo - Oops,P:/TVBoomerang/Series/Las Chicas Superpoderosas/69 El Idioma de Mojo Jojo - Oops.mp4,0,1324,1324,675.8,0,N,1
Las Chicas Superpoderosas,70 Una Historia Maquillada,P:/TVBoomerang/Series/Las Chicas Superpoderosas/70 Una Historia Maquillada.mp4,0,1225,1225,601.44,0,N,1
Las Chicas Superpoderosas,71 Un Mal Entendido - Pesadillas,P:/TVBoomerang/Series/Las Chicas Superpoderosas/71 Un Mal Entendido - Pesadillas.mp4,0,1293,1293,773.6,0,N,1
Las Chicas Superpoderosas,72 La Venganza de Sedusa,P:/TVBoomerang/Series/Las Chicas Superpoderosas/72 La Venganza de Sedusa.mp4,0,1313,1313,685.84,0,N,1
Las Chicas Superpoderosas,74 De quien es ese bebe - Simio Dice,P:/TVBoomerang/Series/Las Chicas Superpoderosas/74 De quien es ese bebe - Simio Dice.mp4,0,1320,1320,716.88,0,N,1
Las Chicas Superpoderosas,75 Quemaduras Solares - La ciudad de Amargadilla,P:/TVBoomerang/Series/Las Chicas Superpoderosas/75 Quemaduras Solares - La ciudad de Amargadilla.mp4,0,1320,1320,669.56,0,N,1
Las Chicas Superpoderosas,76 Escenas del Salvaje Oeste,P:/TVBoomerang/Series/Las Chicas Superpoderosas/76 Escenas del Salvaje Oeste.mp4,0,1262,1262,641.84,0,N,1
Las Chicas Superpoderosas,77 Tres Chicas en Una - Piratas en Accion,P:/TVBoomerang/Series/Las Chicas Superpoderosas/77 Tres Chicas en Una - Piratas en Accion.mp4,0,1315,1315,668.2,0,N,1
Las Chicas Superpoderosas,78 Mano Dura - Te la estas Jugando...,P:/TVBoomerang/Series/Las Chicas Superpoderosas/78 Mano Dura - Te la estas Jugando....mp4,0,1320,1320,658.04,0,N,1
Las Nuevas Locuras del Emperador,01 Cara de conejo,P:/TVBoomerang/Series/Las Nuevas Locuras del Emperador/01 Cara de conejo.mp4,0,1300,1300,383.762591,944.328676,N,1
Las Nuevas Locuras del Emperador,02 Squeakend at Buckys - Fiebre de Kuzco,P:/TVBoomerang/Series/Las Nuevas Locuras del Emperador/02 Squeakend at Buckys - Fiebre de Kuzco.mp4,0,1300,1300,661.61652,0,N,1
Las Nuevas Locuras del Emperador,03 Empress Malina - Las aventuras del hombre rana de ojos rojos,P:/TVBoomerang/Series/Las Nuevas Locuras del Emperador/03 Empress Malina - Las aventuras del hombre rana de ojos rojos.mp4,0,1301,1301,651.416467,0,N,1
Las Nuevas Locuras del Emperador,"04 Llama hambrienta, hambrienta - Solo el mal sobrevive","P:/TVBoomerang/Series/Las Nuevas Locuras del Emperador/04 Llama hambrienta, hambrienta - Solo el mal sobrevive.mp4",0,1300,1300,646.52231,0,N,1
Las Nuevas Locuras del Emperador,05 Lavado de autos - Batalla de los Bots,P:/TVBoomerang/Series/Las Nuevas Locuras del Emperador/05 Lavado de autos - Batalla de los Bots.mp4,0,1301,1301,676.43851,0,N,1
Las Nuevas Locuras del Emperador,06 Chicas que se comportan extranamente,P:/TVBoomerang/Series/Las Nuevas Locuras del Emperador/06 Chicas que se comportan extranamente.mp4,0,1301,1301,579.186102,904.888235,N,1
Las Nuevas Locuras del Emperador,07 Los Ninos Perdidos - La Gran Lucha,P:/TVBoomerang/Series/Las Nuevas Locuras del Emperador/07 Los Ninos Perdidos - La Gran Lucha.mp4,0,1300,1300,681.709678,0,N,1
Las Nuevas Locuras del Emperador,08 Kuzclon,P:/TVBoomerang/Series/Las Nuevas Locuras del Emperador/08 Kuzclon.mp4,0,1301,1301,508.002931,925.947482,N,1
Las Nuevas Locuras del Emperador,09 No apto para publicarse - La Nueva Mascota del Emperador,P:/TVBoomerang/Series/Las Nuevas Locuras del Emperador/09 No apto para publicarse - La Nueva Mascota del Emperador.mp4,0,1300,1300,672.624855,0,N,1
Las Nuevas Locuras del Emperador,10 Campesino por un dia,P:/TVBoomerang/Series/Las Nuevas Locuras del Emperador/10 Campesino por un dia.mp4,0,1300,1300,486.225696,808.108058,N,1
Las Nuevas Locuras del Emperador,11 Dia De La Galleta De La Fortuna - Tonto de oro,P:/TVBoomerang/Series/Las Nuevas Locuras del Emperador/11 Dia De La Galleta De La Fortuna - Tonto de oro.mp4,0,1300,1300,644.280231,0,N,1
Las Nuevas Locuras del Emperador,12 El misterio de Micchu Pachu,P:/TVBoomerang/Series/Las Nuevas Locuras del Emperador/12 El misterio de Micchu Pachu.mp4,0,1300,1300,508.648878,910.243524,N,1
Las Nuevas Locuras del Emperador,"13 Vaya!, Todos los garabatos - Ardilla de negocios","P:/TVBoomerang/Series/Las Nuevas Locuras del Emperador/13 Vaya!, Todos los garabatos - Ardilla de negocios.mp4",0,1300,1300,650.680767,0,N,1
Las Nuevas Locuras del Emperador,14 Choque de familias,P:/TVBoomerang/Series/Las Nuevas Locuras del Emperador/14 Choque de familias.mp4,0,1300,1300,494.388407,717.161703,N,1
Las Nuevas Locuras del Emperador,15 El nuevo chico - Oficial Kronk,P:/TVBoomerang/Series/Las Nuevas Locuras del Emperador/15 El nuevo chico - Oficial Kronk.mp4,0,1301,1301,677.395518,0,N,1
Las Nuevas Locuras del Emperador,16 Kronk se muda,P:/TVBoomerang/Series/Las Nuevas Locuras del Emperador/16 Kronk se muda.mp4,0,1300,1300,512.527535,935.386925,N,1
Las Nuevas Locuras del Emperador,17 Kuzcogarten - Malvado y un mas malvado,P:/TVBoomerang/Series/Las Nuevas Locuras del Emperador/17 Kuzcogarten - Malvado y un mas malvado.mp4,0,1300,1300,637.18577,0,N,1
